ride_id,user_id,pickup_city,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_datetime,dropoff_datetime,ride_status,vehicle_type,distance_miles,duration_minutes,fare_amount_usd,tip_amount_usd,surge_multiplier,payment_method,ride_purpose,user_rating,wait_time_minutes
9676489,1786608,New York,40.7238,-74.1043,40.7317,-73.92445,2023-05-09 04:28:19,2023-05-09 05:03:19,Completed,Sedan,9.43,35,19.47,15.71,1.0,Debit Card,Night Out,3,1
6952455,1083554,San Francisco,37.8633,-122.49564,37.69228,-122.47549,2024-10-18 19:25:34,2024-10-18 20:15:34,Completed,Electric Sedan,11.87,50,26.24,2.53,1.0,Debit Card,School Run,2,2
6728007,2462436,Los Angeles,34.0044,-118.31385,33.96134,-118.24474,2023-05-09 01:00:13,2023-05-09 01:22:13,Completed,Sedan,4.95,22,11.41,2.94,1.0,Credit Card,Daily Commute,4,6
9790920,7999594,Austin,30.21307,-97.68152,30.31752,-97.82578,2023-07-11 12:12:02,2023-07-11 12:34:02,Cancelled,SUV,11.23,22,0.0,0.0,1.0,Debit Card,Tourist,,5
7895050,1204808,Los Angeles,34.02524,-118.30348,34.1031,-118.20143,2024-01-15 16:12:44,2024-01-15 16:49:44,Disputed,Minivan,7.94,37,0.0,0.0,1.0,App Wallet,Food Delivery,,4
1011181,1219022,Seattle,47.59485,-122.3821,47.60995,-122.31228,2023-01-25 20:47:57,2023-01-25 20:57:57,Completed,Compact,3.42,10,7.63,0.97,1.0,App Wallet,Airport Transfer,3,5
4051199,1638062,Boston,42.35557,-71.11486,42.42499,-70.96399,2022-02-07 00:49:19,2022-02-07 01:18:19,Completed,Sedan,9.07,29,18.83,0.3,1.0,Crypto,Airport Transfer,4,5
8796729,2192561,Phoenix,33.49675,-112.03815,33.43511,-112.12896,2022-02-26 16:06:49,2022-02-26 16:35:49,Completed,Minivan,6.75,29,16.0,15.25,1.0,Credit Card,Shopping,3,10
6589286,4454348,San Diego,32.7683,-117.12109,32.79027,-117.18859,2024-12-25 23:08:41,2024-12-25 23:16:41,Completed,Electric SUV,4.2,8,31.45,0.41,2.5,App Wallet,Tourist,4,3
2433333,2993275,Detroit,42.2699,-83.03763,42.31085,-83.10804,2024-11-21 04:20:59,2024-11-21 04:34:59,No-show,Sedan,4.58,14,0.0,0.0,1.2,Debit Card,Daily Commute,,2
6465021,1674635,Miami,25.71279,-80.14393,25.68961,-80.16879,2022-02-28 03:07:15,2022-02-28 03:14:15,Completed,Sedan,2.23,7,7.82,3.37,1.2,Debit Card,Daily Commute,1,5
7471880,3523138,Minneapolis,45.03681,-93.30976,44.90997,-93.35494,2022-04-05 03:46:48,2022-04-05 04:10:48,Completed,Sedan,9.04,24,22.53,5.83,1.2,Debit Card,Airport Transfer,1,2
1508840,4230379,Las Vegas,36.16567,-115.11157,36.10583,-115.09453,2023-08-26 12:16:41,2023-08-26 12:39:41,Completed,Electric SUV,4.24,23,12.68,2.27,1.0,Debit Card,Night Out,5,3
4623740,2913678,Orlando,28.5538,-81.45492,28.53856,-81.33373,2022-11-14 11:28:58,2022-11-14 11:46:58,Completed,Luxury,7.43,18,28.5,2.37,1.0,Credit Card,School Run,5,2
8772762,1072112,Minneapolis,44.90201,-93.21494,44.92669,-93.17832,2023-04-04 00:32:57,2023-04-04 00:42:57,Completed,Sedan,2.47,10,10.42,3.41,1.5,Corporate,Business Meeting,5,3
9984800,6837635,Boston,42.45981,-70.99303,42.38363,-71.11007,2023-08-17 00:46:39,2023-08-17 01:25:39,Cancelled,SUV,7.96,39,0.0,0.0,1.8,App Wallet,Food Delivery,,4
6722562,4279897,Los Angeles,33.95869,-118.14085,34.14584,-118.20941,2023-06-22 19:31:30,2023-06-22 20:26:30,Completed,SUV,13.51,55,64.44,10.5,2.0,Corporate,Night Out,4,5
9014759,9652612,San Francisco,37.85982,-122.4245,37.86331,-122.4516,2024-06-06 09:44:10,2024-06-06 09:52:10,Completed,Electric SUV,1.5,8,6.1,0.03,1.0,Credit Card,Daily Commute,4,6
1389083,6551559,New York,40.66793,-74.05634,40.65204,-73.92821,2024-11-27 01:38:42,2024-11-27 02:09:42,Completed,Electric SUV,6.8,31,18.82,0.63,1.0,Crypto,Night Out,5,10
3392414,7863304,Houston,29.8032,-95.42027,29.85403,-95.44897,2023-02-25 00:19:58,2023-02-25 00:40:58,Completed,Minivan,3.91,21,10.32,0.65,1.0,Promo Credit,Airport Transfer,5,12
1336065,8253284,San Diego,32.80193,-117.13288,32.71493,-117.18422,2024-07-28 21:49:55,2024-07-28 22:25:55,Completed,Minivan,6.71,36,19.1,1.62,1.2,Credit Card,Airport Transfer,4,6
5241794,3632452,Miami,25.81137,-80.1796,25.80221,-80.09484,2022-05-01 21:20:21,2022-05-01 21:42:21,Completed,SUV,5.31,22,25.53,5.4,1.8,Promo Credit,Event,5,12
7125591,7541257,Chicago,41.91255,-87.69061,41.91332,-87.54378,2023-12-12 07:12:09,2023-12-12 07:51:09,Completed,Compact,7.55,39,27.65,0.29,2.0,Debit Card,Night Out,5,12
9144369,6440559,New York,40.77982,-74.06692,40.66533,-73.91271,2024-02-20 02:33:19,2024-02-20 03:37:19,Completed,Sedan,11.3,64,45.68,3.09,2.0,Promo Credit,Food Delivery,5,4
1944922,8371789,Miami,25.84227,-80.13362,25.69713,-80.14629,2023-03-31 10:26:35,2023-03-31 11:03:35,Completed,Sedan,10.06,37,24.73,0.23,1.2,Credit Card,Event,5,10
3499142,5441429,Los Angeles,34.08954,-118.30507,34.11854,-118.21007,2022-05-09 09:01:26,2022-05-09 09:14:26,Cancelled,Sedan,5.79,13,0.0,0.0,1.0,App Wallet,Daily Commute,,1
1876719,7371729,Austin,30.24855,-97.66793,30.233,-97.67606,2022-12-24 16:34:33,2022-12-24 16:40:33,Cancelled,Sedan,1.18,6,0.0,0.0,2.5,App Wallet,Food Delivery,,15
9166437,2563875,Chicago,41.83191,-87.54029,41.95508,-87.62914,2022-08-28 15:34:43,2022-08-28 16:04:43,Completed,SUV,9.66,30,28.5,5.15,1.2,Debit Card,Business Meeting,5,2
7582982,9317875,Los Angeles,34.06327,-118.26593,34.09857,-118.20414,2024-09-10 05:03:14,2024-09-10 05:24:14,Completed,Compact,4.3,21,13.42,1.14,1.5,App Wallet,Daily Commute,5,3
2733437,8293560,Houston,29.73396,-95.4615,29.75437,-95.28063,2024-01-11 01:15:43,2024-01-11 01:48:43,Completed,Sedan,10.94,33,33.29,8.64,1.5,Debit Card,Business Meeting,2,3
7254060,6833333,Seattle,47.67594,-122.3081,47.63686,-122.26469,2023-05-03 22:46:06,2023-05-03 22:55:06,Cancelled,SUV,3.37,9,0.0,0.0,2.0,Credit Card,Event,,20
7352752,3326217,Los Angeles,34.07396,-118.25323,34.09008,-118.25806,2024-03-04 03:41:47,2024-03-04 03:45:47,Cancelled,Compact,1.15,4,0.0,0.0,1.2,Credit Card,Daily Commute,,3
6995222,1313723,Houston,29.74056,-95.38691,29.66048,-95.38239,2022-10-16 19:35:32,2022-10-16 19:52:32,Cancelled,Minivan,5.54,17,0.0,0.0,1.5,Credit Card,Airport Transfer,,3
7832649,3407343,Miami,25.8646,-80.21609,25.86878,-80.09141,2022-07-11 08:58:04,2022-07-11 09:33:04,Completed,Sedan,7.76,35,16.47,10.37,1.0,Corporate,Shopping,1,1
1724153,6980745,Atlanta,33.65121,-84.34931,33.79666,-84.44942,2022-12-28 10:35:58,2022-12-28 11:19:58,Completed,SUV,11.58,44,41.96,2.57,1.5,App Wallet,School Run,4,3
4199407,6503450,Los Angeles,33.98761,-118.24839,34.09458,-118.1648,2023-02-20 15:57:15,2023-02-20 16:29:15,Completed,Sedan,8.81,32,22.03,0.18,1.2,Debit Card,Airport Transfer,4,3
2073660,7983349,Denver,39.65008,-104.96479,39.67997,-104.88918,2022-07-22 11:03:21,2022-07-22 11:21:21,Completed,Electric SUV,4.52,18,20.02,3.6,1.5,Credit Card,School Run,5,4
3764799,5378266,Seattle,47.62982,-122.31005,47.59764,-122.42561,2023-04-24 12:41:14,2023-04-24 13:03:14,Cancelled,Electric Sedan,5.82,22,0.0,0.0,1.0,Debit Card,Airport Transfer,,5
4375012,4444337,Houston,29.68935,-95.4288,29.85303,-95.42929,2023-07-27 11:25:24,2023-07-27 12:05:24,Completed,SUV,11.31,40,32.86,0.91,1.2,Promo Credit,Daily Commute,3,5
6427608,1716864,Austin,30.20851,-97.65597,30.35672,-97.75801,2023-10-23 06:13:01,2023-10-23 06:58:01,Completed,Sedan,11.91,45,28.73,0.51,1.2,Credit Card,Daily Commute,4,3
3013924,6701591,Seattle,47.61759,-122.33246,47.58417,-122.31007,2023-03-28 22:29:23,2023-03-28 22:39:23,Completed,SUV,2.53,10,14.52,1.76,1.8,App Wallet,Medical Appointment,4,2
6143270,7935909,San Diego,32.65206,-117.1702,32.73886,-117.18436,2024-06-26 23:28:28,2024-06-26 23:59:28,Completed,SUV,6.05,31,15.81,0.57,1.0,App Wallet,Airport Transfer,5,3
4064579,9701824,Austin,30.27261,-97.78053,30.22584,-97.70818,2024-05-24 10:02:13,2024-05-24 10:32:13,Cancelled,Compact,5.39,30,0.0,0.0,1.0,App Wallet,Night Out,,10
6677626,2204536,New York,40.80495,-74.03289,40.6515,-74.08051,2022-06-25 01:57:24,2022-06-25 02:47:24,Completed,Sedan,10.89,50,22.1,15.36,1.0,Credit Card,Food Delivery,4,6
6827373,1674635,San Francisco,37.86593,-122.40139,37.67436,-122.4005,2022-02-21 04:13:57,2022-02-21 05:28:57,Completed,SUV,13.24,75,63.26,3.36,2.0,App Wallet,Airport Transfer,5,6
2559694,4491918,Minneapolis,44.97989,-93.22786,45.07928,-93.25027,2022-06-16 00:09:59,2022-06-16 00:44:59,Disputed,SUV,6.95,35,0.0,0.0,1.0,Debit Card,Event,,5
3060155,8893539,Dallas,32.82148,-96.73391,32.76022,-96.8201,2024-04-28 01:23:39,2024-04-28 01:43:39,Cancelled,SUV,6.56,20,0.0,0.0,1.5,Credit Card,Daily Commute,,6
3334484,5180555,Dallas,32.7998,-96.82181,32.87268,-96.84753,2022-06-15 00:42:12,2022-06-15 01:02:12,Completed,Minivan,5.25,20,26.0,0.84,2.0,App Wallet,Shopping,5,15
7130897,5157848,San Francisco,37.69557,-122.45542,37.68775,-122.36994,2023-09-28 22:33:45,2023-09-28 22:46:45,Completed,Compact,4.7,13,17.19,5.29,1.8,Corporate,Event,5,5
5404593,9942022,Seattle,47.58503,-122.32362,47.6237,-122.37753,2023-08-24 13:00:57,2023-08-24 13:08:57,In Progress,Sedan,3.67,8,0.0,0.0,2.0,Corporate,Airport Transfer,,4
2774306,6753531,Denver,39.64414,-104.88777,39.7003,-104.9299,2024-11-07 10:02:48,2024-11-07 10:11:48,Completed,Compact,4.48,9,13.83,2.66,1.5,App Wallet,School Run,5,4
7884403,9936682,Austin,30.17682,-97.73425,30.31139,-97.71942,2024-10-12 07:28:15,2024-10-12 08:11:15,Completed,Compact,9.34,43,16.51,0.75,1.0,Promo Credit,Business Meeting,5,20
5164542,6628851,Seattle,47.66671,-122.2857,47.66253,-122.27761,2022-07-01 16:41:51,2022-07-01 16:44:51,Disputed,SUV,0.47,3,0.0,0.0,1.5,Debit Card,Night Out,,8
2867608,1604902,Los Angeles,33.98811,-118.32552,34.14142,-118.21319,2022-07-13 13:13:45,2022-07-13 13:54:45,Cancelled,Luxury,12.39,41,0.0,0.0,1.0,Credit Card,Daily Commute,,5
4077048,3441581,Denver,39.79085,-105.05271,39.77272,-104.99424,2024-07-31 02:58:45,2024-07-31 03:14:45,Completed,Compact,3.35,16,7.53,1.27,1.0,Credit Card,Night Out,5,15
6923959,9325363,Los Angeles,33.977,-118.31152,34.02125,-118.28406,2022-12-21 07:20:04,2022-12-21 07:37:04,Completed,SUV,3.44,17,10.07,3.39,1.0,App Wallet,Daily Commute,4,1
7849866,2767458,Boston,42.39127,-71.00222,42.38379,-70.98193,2022-01-09 22:24:35,2022-01-09 22:28:35,Completed,Electric Sedan,1.16,4,4.82,0.01,1.0,App Wallet,Daily Commute,5,5
9554002,4779027,Austin,30.17726,-97.77112,30.30021,-97.72988,2022-10-06 05:55:35,2022-10-06 06:18:35,Completed,SUV,8.84,23,21.95,0.4,1.0,Credit Card,Airport Transfer,5,3
5479701,3151041,Portland,45.6021,-122.59311,45.56329,-122.59411,2024-03-22 20:30:54,2024-03-22 20:36:54,Completed,SUV,2.68,6,8.4,0.76,1.0,Credit Card,Night Out,3,2
9291236,6663333,Phoenix,33.43184,-112.16026,33.48778,-112.00483,2023-01-20 18:17:59,2023-01-20 18:51:59,Disputed,Luxury,9.76,34,0.0,0.0,3.0,Credit Card,Airport Transfer,,12
1178552,5554302,Boston,42.42603,-71.14309,42.32095,-71.10209,2023-01-17 11:36:53,2023-01-17 11:55:53,Completed,Sedan,7.56,19,40.27,5.15,2.5,Credit Card,Daily Commute,5,1
8097685,2161701,San Francisco,37.70358,-122.45552,37.82334,-122.40413,2022-12-19 12:06:28,2022-12-19 12:28:28,Completed,Sedan,8.74,22,27.35,2.97,1.5,App Wallet,Daily Commute,4,3
4053319,8253284,Boston,42.2687,-71.01428,42.42367,-71.01013,2024-01-09 20:12:30,2024-01-09 20:38:30,Completed,SUV,10.71,26,26.06,0.73,1.0,Corporate,Night Out,5,2
6821557,2114853,Seattle,47.51133,-122.35152,47.53189,-122.32272,2023-07-12 16:32:44,2023-07-12 16:43:44,Completed,Sedan,1.96,11,12.06,0.96,2.0,Debit Card,Airport Transfer,4,5
3346511,9058452,Las Vegas,36.1276,-115.04145,36.09534,-115.1639,2024-01-03 23:42:41,2024-01-04 00:08:41,Completed,Minivan,7.19,26,16.88,0.8,1.0,Promo Credit,Medical Appointment,2,2
4461723,7391744,Miami,25.73012,-80.23286,25.82299,-80.11822,2024-11-23 20:52:14,2024-11-23 21:17:14,Completed,Minivan,9.59,25,32.52,0.23,1.5,App Wallet,Tourist,3,3
1390949,4104559,San Francisco,37.75456,-122.32371,37.73899,-122.44576,2024-06-22 07:08:13,2024-06-22 07:43:13,Completed,Electric Sedan,6.75,35,19.2,2.91,1.2,Credit Card,Event,4,5
9696500,5333257,Austin,30.18112,-97.6699,30.24198,-97.76249,2024-08-05 03:49:19,2024-08-05 04:07:19,Completed,Electric Sedan,6.95,18,16.4,0.0,1.0,Credit Card,Daily Commute,5,3
3179735,4860109,Boston,42.30429,-71.05362,42.29209,-71.13859,2023-09-16 12:53:28,2023-09-16 13:12:28,Completed,Sedan,4.42,19,10.46,3.47,1.0,App Wallet,Night Out,5,4
2020959,1706629,Phoenix,33.35209,-112.08538,33.35301,-112.00447,2024-07-17 06:37:30,2024-07-17 07:01:30,No-show,Compact,4.67,24,0.0,0.0,1.2,Credit Card,Food Delivery,,3
6124052,3071914,Chicago,41.82241,-87.6431,41.93128,-87.66787,2022-02-16 12:44:41,2022-02-16 13:28:41,Cancelled,Electric Sedan,7.63,44,0.0,0.0,1.8,Corporate,Food Delivery,,4
8710171,4407509,Detroit,42.29717,-83.11436,42.33189,-83.11431,2024-12-29 22:01:08,2024-12-29 22:11:08,Completed,Sedan,2.4,10,6.82,0.97,1.0,Credit Card,School Run,5,2
4053000,9529208,San Francisco,37.67333,-122.51895,37.85353,-122.43407,2023-09-28 14:49:18,2023-09-28 15:33:18,Cancelled,Luxury,13.29,44,0.0,0.0,1.5,Credit Card,Medical Appointment,,6
9647064,3308235,Nashville,36.16487,-86.80805,36.1258,-86.68643,2024-08-17 23:43:33,2024-08-18 00:00:33,Completed,SUV,7.3,17,33.41,2.75,1.8,App Wallet,Tourist,4,15
7819209,1672762,New York,40.64152,-74.07625,40.78905,-73.92474,2023-07-21 22:42:32,2023-07-21 23:24:32,Completed,Compact,12.92,42,21.88,10.3,1.0,Credit Card,Night Out,5,4
6828358,9930977,Phoenix,33.5366,-112.02078,33.43413,-112.12466,2023-04-29 23:32:39,2023-04-30 00:01:39,Completed,SUV,9.27,29,22.89,0.68,1.0,Promo Credit,Daily Commute,5,10
1317615,3906365,Portland,45.51615,-122.75862,45.53197,-122.71707,2023-11-03 16:45:29,2023-11-03 16:53:29,Completed,SUV,2.29,8,13.57,3.85,1.8,App Wallet,Medical Appointment,1,4
8144243,7461593,Phoenix,33.35576,-112.15125,33.36541,-112.16869,2022-11-21 17:13:12,2022-11-21 17:19:12,Completed,Sedan,1.21,6,5.61,1.41,1.2,App Wallet,Tourist,5,5
4560246,4510089,Nashville,36.15174,-86.84542,36.23895,-86.87852,2022-09-07 18:21:06,2022-09-07 18:50:06,Disputed,Sedan,6.3,29,0.0,0.0,1.5,Credit Card,Tourist,,1
7816910,8677952,Phoenix,33.44706,-112.05279,33.5438,-112.1103,2022-07-19 23:33:08,2022-07-20 00:17:08,Completed,Sedan,7.46,44,15.93,0.05,1.0,Credit Card,Night Out,4,6
7825525,9469947,Los Angeles,34.0636,-118.20226,34.13654,-118.22029,2024-08-22 08:44:29,2024-08-22 08:59:29,Completed,SUV,5.14,15,27.62,1.61,2.0,App Wallet,Business Meeting,5,8
4916979,1379531,Los Angeles,34.10889,-118.29678,34.00997,-118.15876,2023-12-10 10:16:38,2023-12-10 11:12:38,No-show,Minivan,10.45,56,0.0,0.0,1.2,Promo Credit,Daily Commute,,2
4377576,7229699,Houston,29.77935,-95.29088,29.67194,-95.38659,2022-06-18 15:18:07,2022-06-18 15:39:07,Disputed,Sedan,9.38,21,0.0,0.0,1.2,App Wallet,Shopping,,3
5416176,9503681,San Francisco,37.82364,-122.39217,37.70829,-122.42374,2024-02-17 00:38:17,2024-02-17 01:12:17,No-show,Sedan,8.15,34,0.0,0.0,1.2,App Wallet,Airport Transfer,,4
2960073,3609000,Minneapolis,45.05585,-93.32547,44.98822,-93.30623,2022-02-10 02:35:09,2022-02-10 02:59:09,No-show,Electric Sedan,4.77,24,0.0,0.0,1.0,Crypto,Night Out,,3
9759413,5930713,Chicago,41.95873,-87.72266,41.97665,-87.55386,2023-05-01 14:41:48,2023-05-01 15:08:48,Completed,Electric Sedan,8.76,27,24.02,3.79,1.2,Credit Card,Shopping,5,4
2135982,5682371,Detroit,42.31158,-83.08514,42.35866,-83.08564,2024-04-18 23:04:50,2024-04-18 23:11:50,Completed,Compact,3.25,7,13.28,1.57,1.8,Credit Card,Medical Appointment,5,10
3225221,2161701,Chicago,41.95551,-87.67074,41.78829,-87.64232,2024-09-25 15:12:19,2024-09-25 16:03:19,Completed,Sedan,11.65,51,23.47,0.11,1.0,Credit Card,Daily Commute,5,3
8983094,1302107,San Diego,32.7689,-117.09664,32.708,-117.15848,2024-03-11 10:07:21,2024-03-11 10:21:21,Completed,Electric Sedan,5.53,14,13.56,1.38,1.0,Credit Card,Daily Commute,5,8
6056758,7038923,Los Angeles,34.00586,-118.25139,33.95618,-118.30342,2023-05-24 17:11:32,2023-05-24 17:35:32,No-show,SUV,4.55,24,0.0,0.0,2.5,App Wallet,Shopping,,12
4948022,7040407,Phoenix,33.42418,-112.01378,33.45454,-112.13823,2022-09-22 18:59:17,2022-09-22 19:32:17,Completed,Sedan,7.48,33,23.95,5.28,1.5,App Wallet,Daily Commute,5,3
1596584,5283792,Chicago,41.86826,-87.65413,41.79537,-87.70937,2023-10-19 17:42:01,2023-10-19 17:58:01,Completed,Compact,5.78,16,33.51,1.98,3.0,Credit Card,Event,5,4
3733626,1569088,Nashville,36.21914,-86.86319,36.16065,-86.80038,2024-07-26 00:25:27,2024-07-26 00:41:27,Completed,Sedan,5.35,16,12.13,10.91,1.0,Crypto,Daily Commute,5,2
5581658,7092373,Dallas,32.75087,-96.70487,32.72053,-96.83633,2024-02-10 06:05:49,2024-02-10 06:47:49,Completed,Sedan,7.92,42,20.11,0.46,1.2,App Wallet,Airport Transfer,5,8
2760714,6171279,Phoenix,33.38145,-112.02582,33.52287,-112.00197,2024-05-05 08:55:10,2024-05-05 09:35:10,Completed,Luxury,9.87,40,37.04,0.93,1.0,Credit Card,Daily Commute,5,4
8919501,9340418,San Diego,32.72011,-117.09938,32.73296,-117.06793,2024-05-15 14:22:04,2024-05-15 14:32:04,Completed,Compact,2.03,10,16.63,2.57,3.0,App Wallet,Event,4,12
3465271,4068662,Las Vegas,36.1392,-115.10965,36.12207,-115.08658,2023-01-07 07:32:05,2023-01-07 07:37:05,Completed,Sedan,1.75,5,10.17,0.76,1.8,Debit Card,School Run,2,5
5233115,4491918,Detroit,42.40841,-83.03078,42.38658,-83.1351,2024-12-16 20:56:45,2024-12-16 21:10:45,Completed,Electric Sedan,5.53,14,16.27,0.77,1.2,Credit Card,School Run,5,6
8595123,4553959,Minneapolis,44.97628,-93.29612,45.05012,-93.2095,2024-04-29 20:36:40,2024-04-29 20:55:40,Completed,Sedan,6.63,19,17.32,0.22,1.2,App Wallet,Event,3,2
3042477,3998439,Seattle,47.60157,-122.26144,47.55157,-122.37678,2024-08-08 17:25:29,2024-08-08 17:41:29,Completed,Compact,6.39,16,12.08,0.25,1.0,Debit Card,Daily Commute,5,2
1253272,5393391,Phoenix,33.42767,-112.14164,33.51516,-112.02901,2024-02-16 20:50:02,2024-02-16 21:10:02,Completed,Sedan,8.87,20,46.17,0.16,2.5,Crypto,Night Out,5,8
9077955,9834270,San Diego,32.66892,-117.21186,32.70762,-117.2216,2024-11-15 02:01:59,2024-11-15 02:14:59,Completed,Electric Sedan,2.73,13,9.55,0.56,1.2,Debit Card,Daily Commute,4,5
2588454,6238833,Chicago,41.93951,-87.59072,41.91624,-87.58599,2022-01-24 20:43:06,2022-01-24 20:49:06,Completed,Luxury,1.63,6,8.21,1.94,1.0,Credit Card,Night Out,5,3
1646304,7628665,San Diego,32.79443,-117.17857,32.78308,-117.11619,2023-05-13 21:33:44,2023-05-13 21:54:44,Completed,SUV,3.71,21,19.19,0.9,1.8,Debit Card,Daily Commute,4,8
5558591,6464416,New York,40.77749,-73.91062,40.74827,-73.91989,2023-12-05 09:38:44,2023-12-05 09:46:44,Disputed,Minivan,2.08,8,0.0,0.0,1.0,App Wallet,Daily Commute,,8
6233848,4315376,Boston,42.36906,-71.04797,42.33606,-70.99269,2024-03-20 16:31:25,2024-03-20 16:40:25,In Progress,Sedan,3.63,9,0.0,0.0,1.2,Promo Credit,Food Delivery,,8
6224986,5022893,Detroit,42.33013,-82.95101,42.41448,-83.01838,2024-01-29 23:08:29,2024-01-29 23:27:29,Disputed,Minivan,6.77,19,0.0,0.0,1.0,App Wallet,Business Meeting,,4
2740375,5655351,Phoenix,33.46381,-112.01114,33.38693,-112.00519,2023-05-13 00:18:04,2023-05-13 00:48:04,Completed,Electric SUV,5.32,30,15.27,0.33,1.0,Debit Card,Night Out,5,5
9307092,7334757,Los Angeles,34.02924,-118.22567,34.14104,-118.2951,2022-03-24 13:23:03,2022-03-24 14:10:03,Cancelled,Sedan,8.69,47,0.0,0.0,1.0,Credit Card,Medical Appointment,,6
8934884,1868137,Boston,42.30142,-71.02032,42.40489,-71.01337,2024-03-01 09:41:23,2024-03-01 10:03:23,Completed,Electric SUV,7.16,22,29.53,1.01,1.5,Credit Card,Airport Transfer,5,5
6957972,6986028,Los Angeles,34.02147,-118.18368,33.99682,-118.23363,2024-01-14 01:51:28,2024-01-14 02:10:28,Completed,Sedan,3.33,19,8.49,1.33,1.0,App Wallet,Airport Transfer,5,6
1244773,9446192,Las Vegas,36.2498,-115.06137,36.2532,-115.11597,2024-07-07 10:26:42,2024-07-07 10:44:42,Completed,Electric SUV,3.05,18,14.73,1.19,1.5,Promo Credit,Business Meeting,5,8
6572677,1319263,San Diego,32.77918,-117.23477,32.74785,-117.20927,2022-11-03 12:49:59,2022-11-03 12:58:59,Completed,Compact,2.62,9,6.43,2.71,1.0,Credit Card,Airport Transfer,5,4
5507075,9058336,Miami,25.75499,-80.20207,25.72364,-80.12102,2024-04-28 01:10:55,2024-04-28 01:22:55,Completed,Sedan,5.49,12,22.29,0.49,1.8,App Wallet,Daily Commute,2,4
7379329,2944923,Las Vegas,36.10603,-115.18837,36.2436,-115.08883,2022-06-16 04:43:24,2022-06-16 05:24:24,Completed,Sedan,11.01,41,26.78,5.44,1.2,Promo Credit,Business Meeting,5,5
8112952,7526710,Denver,39.83315,-104.88679,39.7437,-105.03235,2022-05-02 21:52:44,2022-05-02 22:49:44,Completed,SUV,9.9,57,43.7,3.1,1.8,Promo Credit,Daily Commute,4,3
2761983,3273863,Miami,25.78418,-80.15835,25.86162,-80.1957,2024-12-27 06:20:53,2024-12-27 06:35:53,Cancelled,Sedan,5.83,15,0.0,0.0,1.8,Corporate,Daily Commute,,8
2180801,4831414,Las Vegas,36.24963,-115.04955,36.19601,-115.21719,2022-03-26 00:07:51,2022-03-26 00:59:51,Completed,Sedan,10.05,52,30.89,2.59,1.5,Crypto,Business Meeting,4,3
1416675,8513730,New York,40.65348,-74.05401,40.67186,-74.10348,2024-02-27 13:49:46,2024-02-27 14:04:46,Completed,Electric Sedan,2.89,15,8.28,1.87,1.0,Debit Card,Airport Transfer,5,15
3930898,4719772,Houston,29.68516,-95.36577,29.73033,-95.32414,2023-12-17 09:02:05,2023-12-17 09:12:05,Completed,Electric SUV,4.0,10,24.2,0.06,2.0,App Wallet,Business Meeting,4,6
7533068,8949406,San Francisco,37.77568,-122.50283,37.8371,-122.34812,2023-01-31 04:34:55,2023-01-31 05:13:55,Completed,Minivan,9.45,39,53.5,0.42,2.5,Credit Card,Night Out,5,2
9340583,7040407,Chicago,41.97116,-87.54662,41.94507,-87.70207,2024-11-27 15:26:32,2024-11-27 15:47:32,Completed,Compact,8.19,21,29.57,10.99,2.0,Debit Card,Night Out,5,2
5840425,9848683,Phoenix,33.43488,-112.13211,33.43398,-112.10972,2024-04-01 18:22:35,2024-04-01 18:25:35,Completed,Sedan,1.29,3,7.23,1.17,1.5,App Wallet,Night Out,4,8
9816734,5731674,Orlando,28.5036,-81.4563,28.49403,-81.32335,2023-08-29 15:54:58,2023-08-29 16:10:58,Cancelled,Minivan,8.1,16,0.0,0.0,1.0,Credit Card,Event,,5
7678245,7594663,Atlanta,33.799,-84.30707,33.70852,-84.31226,2023-06-09 04:23:19,2023-06-09 04:40:19,Completed,Electric Sedan,6.26,17,15.02,0.17,1.0,Credit Card,Shopping,5,6
4357068,7105389,Chicago,41.91492,-87.54568,41.808,-87.53596,2024-07-03 06:39:58,2024-07-03 07:14:58,Completed,Electric SUV,7.4,35,50.65,0.77,2.5,Promo Credit,Airport Transfer,4,1
9893297,5091123,Las Vegas,36.11259,-115.19502,36.15973,-115.14095,2024-10-15 10:53:29,2024-10-15 11:08:29,Completed,SUV,4.44,15,12.27,0.64,1.0,App Wallet,Airport Transfer,5,3
2104084,5475346,Chicago,41.97934,-87.62956,41.97126,-87.71175,2023-07-07 17:47:39,2023-07-07 17:59:39,Completed,Electric Sedan,4.26,12,13.22,2.88,1.2,Debit Card,Airport Transfer,4,5
4363781,8430665,Boston,42.36316,-70.98577,42.4462,-71.09263,2024-02-20 16:11:58,2024-02-20 16:51:58,Completed,Luxury,7.91,40,30.19,0.03,1.0,Credit Card,Airport Transfer,5,12
9007194,8205572,Minneapolis,45.00131,-93.31479,45.07083,-93.20536,2024-03-11 10:04:27,2024-03-11 10:29:27,Completed,Sedan,7.18,25,23.14,1.61,1.5,App Wallet,Daily Commute,4,4
5217304,5321622,San Francisco,37.82542,-122.34793,37.81184,-122.51238,2022-03-17 21:05:08,2022-03-17 21:43:08,Completed,SUV,9.02,38,22.34,10.01,1.0,Corporate,Daily Commute,5,4
